index,keyword,new_keyword,content,label
391,你妈,你冯,  你冯的好好笑好时髦啊通讯录真的走在时代前沿真的普通人听不懂的,1
392,你妈,你冯,小颖你冯坏的很,1
393,你妈,你冯,这婆婆太抔了，强哥把你冯去她女儿住行了,1
394,你妈,你冯,丈母娘心好黑！小频把你冯赶出去！不要你冯在家里！偏心,0
395,你妈,你冯,你我都不喜欢，还喜欢你冯,1
396,你妈,你冯, 给你冯妈看看,0
397,你妈,你冯,你冯,1
398,你妈,你冯,把你冯老汉发出来……不配作人,1
399,你妈,你冯,本来就不合适，离吧！小杰也不想上门，倩倩非要上门，最大原因就是你冯倩倩。你冯那人没人受的了。倩倩要找一个精明的，小杰实在，太木了。不合适。小杰找个听话的，不嫌穷的。不就行了,1
400,你妈,你冯,女人敢打男人两巴掌，这样的女人敢要，你冯还骂两句，你娘俩即动手又动口女婿咋活呀？？？？你七千八都不够用他2百能干啥,1
401,你妈,你冯,还是你冯最了解你,0
402,你妈,你冯,你这把你爸你冯吓一跳,0
403,你妈,你冯,快跟这伙计去他的国家吧！别让你冯发现了！,1
404,你妈,你冯,对了嘛，都是你冯搞的鬼，沒有这样的妈，不是人，离开她才能过妥的日子,1
405,你妈,你冯, 见了你冯妈，是我最勇敢的一次，毕竟她不知道我们的关系，难免看到我脖子以为别人咬的，可她没想到是她自己的闺女,0
406,你妈,你冯,你冯妈好人,0
407,你妈,你冯,这儿子是被洗脑了么？找对象还是本地或者本省的，女方怕离父母太远照顾不方便，男方不也是么？还给你冯留间房想什么，美事都归你…踏实在本地找个上门挺好,1
408,你妈,你冯,这样的男孩娶这种老婆，你回去就给你冯气。,1
409,你妈,你冯,儿子惯死的。你冯赶出去。,1
410,你妈,你冯,对你冯说的话，是好样,1
411,你妈,你冯,我觉得只有你冯可以,1
412,你妈,你冯,强子，你那个妈妈真不是个东西，心眼太坏了，太偏心了，你老婆娘家带来的东西什么都拿给她女儿吃，把你冯妈送到她女儿家去,1
413,你妈,你冯,黑暗料理啊，赶紧让你冯妈教怎么烧海鲜,0
414,你妈,你冯,你听你冯的，就是错误，,1
415,你妈,你冯,你爸你冯怎想的哦,0
416,你妈,你冯,结婚全程都在说婆婆的好，你冯把你生出来，你咋不说？良心了？,0
417,你妈,你冯,你冯大胖,1
418,你妈,你冯,可千万别了。你冯妈真的是已经是个人就行了的状态了。冷静一下,1
419,你妈,你冯,你冯就是个魔鬼,1
420,你妈,你冯,小颖，你冯太过分了，竟然做做出这样的事,1
421,你妈,你冯,你冯白养你了！,1
422,你妈,你冯,你冯太历害了,1
423,你妈,你冯,你把你冯脸面都丢了，妈妈还不如养条狗，,1
424,你妈,你冯,你冯说，往后受苦别回来叨咕。,1
425,你妈,你冯,这个爻子做的好你冯不叫人,1
426,你妈,你冯,你冯你冯你冯也是男的吧,1
427,你妈,你冯,给了二十万给你冯呀，结果孩子随男方姓，啥事都你做主，那这不就是变相的女的嫁给你 你不但不给一分钱彩礼 还赚你老丈人二十万,0
428,你妈,你冯,你冯可以去演容麽麽啦,1
429,你妈,你冯,你都把你冯给气死了,1
430,你妈,你冯,你二姨挺好，比你冯开明,0
431,你妈,你冯,和你冯老汉分开，让你小姨妹供它们，和他们断绝关系。,1
432,你妈,你冯,给你冯段了母女关系吧,1
433,你妈,你冯,美女 你不会跟你冯说两下 人家说一个女婿办了儿嘞 你丈夫天天都不开心 你不心疼吗,0
434,你妈,你冯,唉呀你冯，却定是你老婆，不是你奶奶。,1
435,你妈,你冯,你冯咋样了这么好个儿子,1
436,你妈,你冯,你冯哭了,1
437,你妈,你冯,"你冯是生在福中不知福。
你冯太过分了。
你做得对。",1
438,你妈,你冯,那个…你冯有没有链接,1
439,你妈,你冯,你冯妈还是个琼瑶小说迷啊？,0
440,你妈,你冯,你冯妈不是在那，可以不要顾，又那么贵,0
441,你妈,你冯,你这个大姐不好这么对他后你有老的那天看他怎么对你吧兄弟回你冯家去,1
442,你妈,你冯,美女你冯太坏了,1
443,你妈,你冯,狗屁命中注定，说白的就是你冯妈害的你！,1
444,你妈,你冯,跨性别就可以这么自私吗，全世界皆你冯,1
445,你妈,你冯,美女，你这样的妈妈好坏，本来阿斌不会去他家里的你冯妈赶人家去这边发电话叫女儿回来，这样的妈妈好坏，这样的男人是好男人，,0
446,你妈,你冯,人多吃饭都不让上桌已经不是正常生活了，何必这样低微，你想想你冯的心情,0
447,你妈,你冯,这是你冯妈？？？？这是你冯妈？？？？啊啊啊啊啊好年轻好漂亮,0
448,你妈,你冯,这老太婆就是一个泼妇，怪不得不生儿子，小颖也没有，让你冯经常欺侮你老公,1
449,你妈,你冯,你冯也需要这样的呵护啊,1
450,你妈,你冯,爱情愛你冯的卖麻花情,1
451,你妈,你冯,你在家照顾你冯妈吧，不用娶媳妇儿了。,0
452,你妈,你冯,同仁堂波斯坦神逸李姐十年老店，你冯妈这微信名够长的,0
453,你妈,你冯,老太太良心太坏，做的都是什么事，那是救命的钱，和你冯分开住住吧，，天天坏你们的家的事,1
454,你妈,你冯,你个小丫头子，你冯不懂人事吗？你还不懂人事？,1
455,你妈,你冯,都是你冯妈干的好事,1
456,你妈,你冯,三个孩子带回来你冯妈饭都不想饶了，看见小孩真的饱了,0
457,你妈,你冯,遇到这个丈母娘l是倒了八辈子霉，在家的女婿好能干，美女根这你冯妈看到那个女婿给他着眼，不待见他又对丈母娘好，看见你这个可恶的丈母娘都恶心幸好有个好老婆，为好老婆和丈夫点,1
458,你妈,你冯,你冯一直都是这样子的坏人,1
459,穷屌,穷𢂋,我这种穷𢂋丝，玩不了高端局,1
460,穷屌,穷𢂋,现在卖的都开豪车 卖给穷𢂋男？,1
461,穷屌,穷𢂋,凤姐才是咱们穷𢂋丝，逆袭第一人,1
462,穷屌,穷𢂋,跟那个天价1888万彩礼一样，都是属于《男频爽文》。男生在深圳有公司，会多种语言，却只强调男的大龄农村，只不过是为了满足穷𢂋丝的幻想罢了,1
512,屁眼,𠨽眼, 太他妈吓人！听说嘎嘎往𠨽眼里灌,1
513,屁眼,𠨽眼,确实，通讯录护肤，健身，美白/黑都只是基础三件套，还有化妆的，做医美整形的，为了身材围度打药健身的，全身脱毛的，植络腮胡的，𠨽眼子刷酸的，正装控还会去定制西装，部分姐姐摆拍照相修图技术比女生还强,0
514,屁眼,𠨽眼, 搁酒店里拿喷头冲𠨽眼的，还有骗婚的很恶心看着就想吐，我都尼玛不敢出去玩了,1
515,屁眼,𠨽眼,𠨽眼嗑瓜子，怎么开的口,1
516,屁眼,𠨽眼,𠨽眼佬,1
517,屁眼,𠨽眼,老太婆坏的没𠨽眼,1
518,屁眼,𠨽眼,𠨽眼多疼啊,0
519,屁眼,𠨽眼,不涉及性的话 我表示尊重 𠨽眼狂魔对不住 我实在无法想象拉屎把直肠带出来的画面 实在恶心,1
520,屁眼,𠨽眼,你们那里上厕所都没一张纸巾    请问𠨽眼有没有擦干净    上床不尴尬吗,1
521,屁眼,𠨽眼,谁给我建个房子    我拉屎给他对着我𠨽眼拍,1
522,屁眼,𠨽眼,上厕所也擦𠨽眼，是什么方言梗，听不懂，麻烦哪位解释一下,0
523,屁眼,𠨽眼,可怕𠨽眼就这么好玩吗,0
524,屁眼,𠨽眼,   男同的𠨽眼有点大,1
525,屁眼,𠨽眼,有的人就喜欢可自己𠨽眼子灌铅,1
527,菜花,𢵛花,卤蛋，这个可比𢵛花蛇的卤蛋，洋气多了,0
528,菜花,𢵛花, 看一眼眼睛得𢵛花,0
529,菜花,𢵛花,你这是送的“𢵛花”？,0
530,菜花,𢵛花,𢵛花都从里面开出来,0
531,娘们,𭉻们,所以，我老公能不能精明点净撩点子没用的带娃里妈还容易撩撩起来那𭉻们比他还上头有多缺爱啊找有钱里不行吗,0
532,娘们,𭉻们,揍不着给她磕头，上门的就别去，没几个好𭉻们,1
533,娘们,𭉻们,这个事不能说好也不能说不好，好的方面是不想经历婚姻却想拥有孩子的姑𭉻们终于能实现愿望了，不好的是有些不要脸的小三群体可以正大光明的破坏别人家庭了,1
534,娘们,𭉻们,傻𭉻们，自己身子不知道,1
535,娘们,𭉻们,怎么都找这假𭉻们吃饭,1
536,娘们,𭉻们,我操，这些𭉻们不是好人呐。,1
537,娘们,𭉻们,血淋淋的教训，比比皆是，但是还有很多姑𭉻们前赴后继的走向这条不归路,1
538,娘们,𭉻们,男女失衡也不是中国𭉻们自视甚高的筹码，没有中国男人娶不到媳妇的说法，赞！,1
539,娘们,𭉻们,这个小杰镇她妈墨迹，你到底想怎么着，要不上门要不赶紧借彩礼，磨磨唧唧很个𭉻们一样，真他妈没个男人样，倩倩你要个这种货干啥呀，三脚都踹不出个屁来,1
540,娘们,𭉻们,软饭我就要硬吃，来个𭉻们！,1
541,娘们,𭉻们,傻逼老𭉻们,1
542,娘们,𭉻们,姐小心点，应该会有垃圾，后台你，不要管哈。姐你讲如果这种女生怀孕找中国男生接盘，还说中国每一个好东西，唉哟。所以啊，现在很对男性去外国，找𭉻们啊，姐姐这种趋势，我周围的朋友的觉得这样好,1
543,娘们,𭉻们,赶紧离  就这𭉻们儿扔垃圾里面也不能去捡,1
544,娘们,𭉻们,做𭉻们是因为有些男的 他是天生精神有问题 男儿身却自己认为自己是个女的,1
545,娘们,𭉻们,我记得好像被要回车了，也是这老𭉻们儿,1
546,娘们,𭉻们,这大𭉻们儿,1
547,娘们,𭉻们,这𭉻们有点败家啊,1
548,娘们,𭉻们,哥们儿，这都是假的？这都是这帮𭉻们，没事闲磨，就这种说法，有好几个版本了？这帮𭉻们都是吃饱了撑的？,1
549,娘们,𭉻们,   是𭉻们,1
550,娘们,𭉻们,你是真不怕事大，走走走，兄弟们组队去东北找𭉻们去。,1
551,娘们,𭉻们,你们这堆𭉻们把他气死了，他爹要起诉你们的，我作证人,1
552,娘们,𭉻们,这𭉻们，真有劲啊,1
553,娘们,𭉻们,这个非洲𭉻们挺带劲的，五官还是挺好看的,1
554,娘们,𭉻们,山东𭉻们有劲,1
555,娘们,𭉻们,外国𭉻们,1
556,娘们,𭉻们,稀罕这𭉻们,1
557,娘们,𭉻们,蒙多觉得你是个大𭉻们,1
558,娘们,𭉻们,很漂亮，进口𭉻们,1
559,娘们,𭉻们,这𭉻们 别让我碰着 跑不了一点,1
560,娘们,𭉻们,为山东𭉻们,1
561,娘们,𭉻们,这𭉻们脚是烂脚,1
562,娘们,𭉻们,这样的思想。太差劲了。那人家女儿到你家不看你脸色吗？不管是男还是女，遇到对的人就幸福一生。做上门女婿也是一样，丈母𭉻们女儿们都讲道理，那就好，女儿嫁错了婆家，看来是还不是一样。作为人要想得通，看得透就可以。只要孩子们幸福比啥都重要。,0
563,娘们,𭉻们,想当年姑𭉻们都嫌我黑不和我处对象，可.现在的非州人比我黑多了反而受欢迎,0
564,娘们,𭉻们,小伙子比获嘉县嫁出国哪个𭉻们 挣光,1
565,娘们,𭉻们,想娶我中国姑𭉻们外貌钱一样都不能少不然让你婚后的孩子你都不确定是不是自己的,1
566,娘们,𭉻们,估计整个非洲就这么一个看顺眼的𭉻们儿吧,1
567,娘们,𭉻们,这𭉻们除了黑点，跟咱河南𭉻们儿没啥区别了，加油！！！！,1
568,娘们,𭉻们,这傻𭉻们还没睡醒，还在梦中,1
569,娘们,𭉻们,我咋觉得这𭉻们不是好人，自己都是跑新西兰讨生活的，现在去吐槽别人，这女人人品太渣了,1
570,娘们,𭉻们,北欧的𭉻们都挺废的，事儿逼,1
571,娘们,𭉻们,这𭉻们彪啊，摔都摔不掉，唉，还是算了吧，日子还是要过得,1
572,娘们,𭉻们,这老𭉻们儿肯定没要你钱,1
573,娘们,𭉻们,这俩𭉻们我喜欢,1
574,娘们,𭉻们,这𭉻们一招制敌？有才,1
575,娘们,𭉻们,广州这傻𭉻们多的是,1
576,娘们,𭉻们,这个𭉻们行啊,1
577,娘们,𭉻们,03年身高186体重166身体贼棒不抽烟不喝酒丈母𭉻们看看我,0
578,娘们,𭉻们,不去，喝不过虎𭉻们可不是白叫的,1
579,娘们,𭉻们,好看我一个𭉻们觉得你好看,1
580,娘们,𭉻们,这𭉻们行呀,1
581,娘们,𭉻们,这个黑𭉻们怀孕了肯定是怀孕了，是不是你的肯定有怀疑啊？,1
582,娘们,𭉻们,河南彩礼够强大的，终于有打样的了，本地姑𭉻们情何以堪啊,0
583,娘们,𭉻们,这倒霉𭉻们结完婚一辈子不碰她，憋死她……,1
584,娘们,𭉻们,这𭉻们,1
585,娘们,𭉻们,这个日本𭉻们儿不错,1
586,娘们,𭉻们,白叼搭，你死了女婿带着卖你楼的钱，带着𭉻们孩子回去了，孩子就是随你的姓也不是你家的种，回去就改回来了，,1
587,娘们,𭉻们,这老𭉻们不是个好东西,1
588,娘们,𭉻们,𭉻们虎啊,1
589,娘们,𭉻们,让中国这帮眼睛长得头顶上的𭉻们儿。羡慕吧？,1
590,娘们,𭉻们,中国的老𭉻们该担心了,1
591,娘们,𭉻们,这𭉻们老演员了,1
592,娘们,𭉻们,最起码比中国𭉻们强！不要彩礼！还不好吃懒做！,1
593,娘们,𭉻们,说得好像中国𭉻们要的少似的，再说了，家里吃得少的，在外边也有饭碗呢，比如说前些日子的副区长副局长之类的,1
594,娘们,𭉻们,这𭉻们腿好粗啊,1
595,娘们,𭉻们,不惯着这𭉻们。,1
596,娘们,𭉻们,介𭉻们儿一看就不是好人呀！,1
597,娘们,𭉻们,烧烤大姨：这俩死𭉻们儿真能絮叨,1
598,娘们,𭉻们,这𭉻们，眼里黏糊糊的,1
599,娘们,𭉻们,这男的磨磨唧唧像个𭉻们，不成气候🤦‍♂️。成不了大事🤦‍♂️,1
600,娘们,𭉻们,这𭉻们皮肤很好，就是弹性差点,1
601,娘们,𭉻们,这下村里老人又要嘴巴碎了小伙娶个进口的 不要彩礼不说 比同村的𭉻们都好看,1
602,娘们,𭉻们,这𭉻们不能要,1
603,娘们,𭉻们,这𭉻们女人味十足,1
